POSTCODE;SIZE;NUMBER_OF_ROOMS;PRICE;COORDINATES;ZBEZ
1100;44;2;763.99;48.1728,16.3561;1008
1100;44;2;763.99;48.1728,16.3561;1008
1100;44;2;763.99;48.1728,16.3561;1008
1230;50;2;763.88;48.144859,16.297634;2307
1180;46;2;763.43;48.22344,16.33665;1803
1020;45;2;763;48.21844,16.41362;0209
1140;67;2;762.98;48.2210429,16.2277052;1412
1180;47;2;762.8;48.22344,16.33665;1803
1110;57;3;762.43;48.16704426,16.42502769;1113
1210;88;4;762.18;48.2752,16.41045;2110
1140;45;2;762;48.19955,16.30735;1401
1140;61;2;762;48.19873288,16.28338925;1408
1150;77;2;762;48.19383703,16.32031538;1506
1120;41;2;761.89;48.1818866,16.3452846;1202
1120;41;2;761.89;48.1828449,16.344424;1202
1060;45;2;761.69;48.19496801,16.35075399;0602
1160;47;2;761.4;48.21442434,16.31271776;1604
1150;59;2;761.22;48.187934,16.3241259;1505
1220;58;2;760.97;48.2152329,16.4840611;2223
1210;55;2;760.92;48.254708,16.3971059;2122
1140;40;2;760.9;48.19977,16.30804;1401
1020;41;1;760.89;48.21949059,16.37983109;0204
1210;53;2;760.87;48.26963239,16.41776052;2107
1150;67;2;760.76;48.1879999,16.3335888;1504
1150;67;2;760.76;48.1936335,16.331564;1503
1110;49;2;760.71;48.16704426,16.42502769;1113
1220;45;2;760.62;48.25131245,16.4949818;2202
1100;63;2;760.42;48.1779527,16.3778775;1022
1140;50;2;760.33;48.20181215,16.27567276;1408
1220;49;2;760.31;48.2352453,16.5226254;2204
1200;38;2;760.17;48.2457454,16.3728327;2004
1110;53;2;760.08;48.16704426,16.42502769;1113
1210;47;2;760.01;48.25711911,16.39604204;2122
1200;37;2;760;48.2453523,16.3738685;2001
1200;37;2;760;48.2453523,16.3738685;2001
1210;38;2;760;48.25834922,16.38649175;2117
1200;38;2;760;48.24542614,16.37472747;2001
1220;39;2;760;48.2214,16.4765;2221
1200;41;2;760;48.2453523,16.3738685;2001
1220;41;2;760;48.2214,16.4765;2221
1220;41;2;760;48.2214,16.4765;2221
1210;45;0;760;48.28307285,16.41212802;2111
1210;47;2;760;48.25711911,16.39604204;2122
1100;47;2;760;48.1417578,16.3972864;1018
1210;47;2;760;48.25711911,16.39604204;2122
1110;47;2;760;48.16704426,16.42502769;1113
1210;47;2;760;48.25711911,16.39604204;2122
1150;47;2;760;48.187931,16.335895;1504
1110;47;2;760;48.1747883,16.4055904;1104
1110;48;2;760;48.1747205,16.4018425;1104
1110;48;2;760;48.1747205,16.4018425;1104
1110;48;2;760;48.16704426,16.42502769;1113
1120;50;2;760;48.18349,16.34179;1202
1080;50;2;760;48.2087,16.33928;0803
1190;50;2;760;48.2499405,16.3261549;1907
1110;51;1;760;48.1747,16.4019;1104
1120;51;2;760;48.17911,16.33013;1205
1100;52;2;760;48.17087152,16.37219972;1005
1100;52;0;760;48.18078168,16.37848668;1022
1180;54;2;760;48.22344,16.33665;1803
1140;56;2;760;48.19323,16.30404;1404
1180;56;2;760;48.24727,16.30171;1805
1180;56;2;760;48.24727,16.30171;1805
1150;57;2;760;48.19014,16.33301;1503
1020;59;2;760;48.21890564,16.38948065;0201
1170;64;2;760;48.21540351,16.33096859;1702
1160;65;2;760;48.2157507,16.31061846;1605
1050;67;2;760;48.19074283,16.35643358;0504
1170;70;2;760;48.21776,16.32474;1703
1170;70;2;760;48.21792,16.32251;1703
1140;75;2;760;48.19912,16.3109;1401
1210;76;3;760;48.27967,16.40571;2111
1110;79;3;760;48.16704426,16.42502769;1113
1230;84;3;760;48.14219,16.34514;2318
1210;43;2;759.99;48.2934704,16.4109042;2113
1210;43;2;759.99;48.2934704,16.4109042;2113
1220;45;2;759.99;48.249615,16.4536762;2208
1210;45;2;759.99;48.2934704,16.4109042;2113
1220;45;2;759.99;48.249615,16.4536762;2208
1190;45;2;759.99;48.25182,16.33258;1906
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25557003,16.39734008;2122
1210;47;2;759.99;48.25583935,16.39291587;2122
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25711911,16.39604204;2122
1140;47;2;759.99;48.18772465,16.30766423;1403
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25557003,16.39734008;2122
1220;47;2;759.99;48.2308747,16.4508126;2216
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25711911,16.39604204;2122
1210;47;2;759.99;48.25557003,16.39734008;2122
1210;47;2;759.99;48.25583935,16.39291587;2122
1230;50;2;759.99;48.13385053,16.26354326;2312
1140;63;3;759.99;48.2210429,16.2277052;1412
1030;48;2;759.98;48.1958348,16.3984411;0306
1130;71;3;759.92;48.17535568,16.28261912;1306
1220;46;2;759.91;48.2522257,16.4546324;2208
1220;45;2;759.89;48.2522257,16.4546324;2208
1220;44;2;759.88;48.2522257,16.4546324;2208
1220;44;2;759.88;48.2522257,16.4546324;2208
1220;45;2;759.88;48.2522257,16.4546324;2208
1220;46;2;759.88;48.2522257,16.4546324;2208
1220;46;2;759.88;48.2522257,16.4546324;2208
1220;46;2;759.88;48.2522257,16.4546324;2208
1220;46;2;759.87;48.2522257,16.4546324;2208
1220;46;2;759.87;48.2522257,16.4546324;2208
1220;45;2;759.86;48.2522257,16.4546324;2208
1220;45;2;759.86;48.2522257,16.4546324;2208
1190;61;2;759.85;48.23539594,16.34648885;1909
1220;45;2;759.83;48.2522257,16.4546324;2208
1220;46;2;759.83;48.2522257,16.4546324;2208
1220;46;2;759.83;48.2522257,16.4546324;2208
1220;46;2;759.83;48.2522257,16.4546324;2208
1220;46;2;759.83;48.2522257,16.4546324;2208
1190;33;1;759.79;48.260974,16.362053;1901
1220;41;2;759.78;48.2522257,16.4546324;2208
1220;41;2;759.78;48.2522257,16.4546324;2208
1220;47;2;759.78;48.2522257,16.4546324;2208
1220;47;2;759.78;48.2522257,16.4546324;2208
1220;45;2;759.77;48.2522257,16.4546324;2208
1220;49;2;759.72;48.2352453,16.5226254;2204
1220;46;2;759.62;48.2522257,16.4546324;2208
1220;46;2;759.62;48.2522257,16.4546324;2208
1220;46;2;759.62;48.2522257,16.4546324;2208
1220;46;2;759.62;48.2522257,16.4546324;2208
1080;79;2;759.62;48.2151701,16.3464298;0801
1220;45;2;759.59;48.2522257,16.4546324;2208
1220;46;2;759.55;48.2522257,16.4546324;2208
1220;45;2;759.53;48.2522257,16.4546324;2208
1220;45;2;759.5;48.2522257,16.4546324;2208
1220;45;2;759.49;48.2522257,16.4546324;2208
1220;45;2;759.48;48.2522257,16.4546324;2208
1220;46;2;759.41;48.2522257,16.4546324;2208
1220;46;2;759.41;48.2522257,16.4546324;2208
1020;47;2;759.17;48.2211,16.37327;0203
1220;46;2;759.01;48.2497327,16.4521365;2208
1220;46;2;759.01;48.2497327,16.4521365;2208
1220;46;2;759.01;48.2497327,16.4521365;2208
1220;46;2;759.01;48.2497327,16.4521365;2208
1220;46;2;759.01;48.2497327,16.4521365;2208
1220;46;2;759.01;48.2497327,16.4521365;2208
1220;46;2;759.01;48.2497327,16.4521365;2208
1220;46;2;759.01;48.2497327,16.4521365;2208
1200;38;2;759;48.2404368,16.37453644;2007
1140;39;2;759;48.2008058,16.3050541;1401
1140;39;2;759;48.2008058,16.3050541;1401
1120;39;2;759;48.1648514,16.3168977;1210
1220;40;2;759;48.235891,16.424351;2211
1160;40;2;759;48.2207448,16.316;1605
1220;40;2;759;48.235891,16.424351;2211
1220;41;2;759;48.2251,16.5049;2205
1220;42;2;759;48.2152329,16.4840611;2223
1220;42;2;759;48.22507,16.50566;2205
1220;46;2;759;48.2522597,16.4269817;2125
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.2497327,16.4521365;2208
1220;46;2;759;48.24917959,16.43014399;2210
1220;46;2;759;48.24917959,16.43014399;2210
1120;46;2;759;48.1648514,16.3168977;1210
1120;46;2;759;48.16628,16.31634;1210
1120;46;2;759;48.16628,16.31634;1210
1220;46;2;759;48.24983,16.45202;2208
1220;46;2;759;48.2497327,16.4521365;2208
1140;47;2;759;48.2008058,16.3050541;1401
1110;48;2;759;48.1747833,16.4017769;1104
1110;48;2;759;48.1747205,16.4018425;1104
1110;48;2;759;48.1747883,16.4055904;1104
1230;49;2;759;48.12548,16.22477;2316
1200;50;2;759;48.23271,16.36607;2005
1210;51;2;759;48.28307285,16.41212802;2111
1220;55;2;759;48.25013,16.45051;2208
1170;59;2;759;48.22137723,16.32950542;1701
1110;63;2;759;48.1769926,16.40927977;1103
1140;65;2;759;48.19189974,16.31694904;1403
1130;65;3;759;48.1654935,16.2869345;1308
1220;78;3;759;48.2349,16.48494;2206
1210;36;1;758.82;48.2556522,16.3977317;2122
1210;36;1;758.82;48.2556522,16.3977317;2122
1070;47;2;758.33;48.20322954,16.34679923;0704
1100;44;2;758.31;48.18166248,16.37509348;1004
1160;55;3;758.17;48.2098725,16.3300324;1601
1130;43;2;758.01;48.17535568,16.28261912;1306
1140;43;2;757.97;48.2006731,16.3041174;1401
1140;43;2;757.97;48.2006731,16.3041174;1401
1120;51;2;757.75;48.17198,16.32911;1208
1210;54;2;757.7;48.27533634,16.4064;2111
1050;55;2;757.67;48.185783,16.354124;0503
1220;57;3;757.47;48.22416045,16.45452792;2219
1220;47;1;757.43;48.2273413,16.5034209;2205
1220;49;1;757.43;48.2351828,16.4810643;2206
1170;49;1;757;48.22137723,16.32950542;1701
1170;49;1;757;48.22137723,16.32950542;1701
1030;58;2;757;48.1958348,16.3984411;0306
1120;50;2;756.93;48.17198,16.32911;1208
1140;41;2;756.91;48.1995636,16.3078973;1401
1200;62;2;756.8;48.24703567,16.37467841;2001
1220;56;2;756.42;48.2154156,16.5019023;2227
1220;56;2;756.42;48.2351828,16.4810643;2206
1220;57;2;756.42;48.2154156,16.5019023;2227
1220;57;2;756.42;48.2154156,16.5019023;2227
1220;57;2;756.42;48.2164304,16.4989515;2205
1110;65;2;756.42;48.16361222,16.42306796;1105
1220;57;2;756.41;48.2154156,16.5019023;2227
1220;57;2;756.41;48.2154156,16.5019023;2227
1220;57;2;756.41;48.2154156,16.5019023;2227
1220;57;2;756.41;48.2158314,16.5010789;2227
1220;57;2;756.41;48.2154127,16.5019013;2227
1220;57;2;756.41;48.2351828,16.4810643;2206
1220;57;2;756.41;48.2154127,16.5019013;2227
1220;57;2;756.41;48.2159077,16.5005602;2227
1170;49;1;756;48.22137723,16.32950542;1701
1120;50;2;755.88;48.17198,16.32911;1208
1210;55;2;755.77;48.28307285,16.41212802;2111
1100;77;2;755.77;48.178038,16.3773401;1022
1100;77;2;755.77;48.178038,16.3773401;1022
1130;50;2;755.75;48.16354988,16.29072867;1308
1200;61;2;755.72;48.2358116,16.3685181;2006
1130;37;2;755.68;48.18903012,16.28593121;1303
1130;37;2;755.68;48.17667736,16.25830565;1305
1220;44;2;755.36;48.2522257,16.4546324;2208
1210;53;2;755.36;48.26443659,16.38980407;2118
1060;50;2;755.32;48.1982977,16.3501273;0601
1110;50;1;755.3;48.16704426,16.42502769;1113
1220;44;2;755.26;48.2522257,16.4546324;2208
1140;43;2;755.11;48.2006731,16.3041174;1401
1140;43;2;755.11;48.2006731,16.3041174;1401
1100;59;2;755.06;48.1714491,16.3672367;1005
1220;46;2;755.01;48.2497327,16.4521365;2208
1200;37;2;755;48.24531282,16.37206384;2004
1200;41;2;755;48.2453523,16.3738685;2001
1200;41;2;755;48.2453523,16.3738685;2001
1200;41;2;755;48.2453523,16.3738685;2001
1200;41;2;755;48.2453523,16.3738685;2001
1200;41;2;755;48.2453523,16.3738685;2001
1200;42;2;755;48.2468326,16.37339486;2001
1200;42;2;755;48.2453523,16.3738685;2001
1200;43;2;755;48.2468326,16.37339486;2001
1220;45;2;755;48.2497327,16.4521365;2208
1220;45;2;755;48.2497327,16.4521365;2208
1220;45;2;755;48.2497327,16.4521365;2208
1100;45;2;755;48.17254556,16.3732034;1005
1220;46;2;755;48.2497327,16.4521365;2208
1100;46;2;755;48.17005136,16.37234297;1005
1200;37;2;754.99;48.24531282,16.37206384;2004
1200;41;2;754.99;48.2453523,16.3738685;2001
1200;41;2;754.99;48.2453523,16.3738685;2001
1200;41;2;754.99;48.2453523,16.3738685;2001
1200;43;2;754.98;48.2453523,16.3738685;2001
1200;43;2;754.97;48.2453523,16.3738685;2001
1200;43;2;754.97;48.2453523,16.3738685;2001
1220;45;2;754.88;48.2522257,16.4546324;2208
1200;41;2;754.8;48.2453523,16.3738685;2001
1220;44;2;754.79;48.2522257,16.4546324;2208
1220;45;2;754.75;48.2522257,16.4546324;2208
1220;44;2;754.73;48.2522257,16.4546324;2208
1220;44;2;754.7;48.2522257,16.4546324;2208
1160;70;2;754.7;48.22021,16.31716;1605
1220;44;2;754.63;48.2522257,16.4546324;2208
1220;45;2;754.63;48.2522257,16.4546324;2208
1220;44;2;754.61;48.2522257,16.4546324;2208
1220;44;2;754.61;48.2522257,16.4546324;2208
1220;55;2;754.6;48.2339553,16.4410093;2212
1220;44;2;754.58;48.2522257,16.4546324;2208
1210;62;2;754.58;48.2761897,16.4086676;2110
1090;46;0;754.57;48.23023848,16.35416699;0904
1090;46;1;754.56;48.22807159,16.35122691;0904
1220;42;2;754.53;48.2522257,16.4546324;2208
1220;42;2;754.48;48.2522257,16.4546324;2208
1220;42;2;754.43;48.2522257,16.4546324;2208
1220;42;2;754.43;48.2522257,16.4546324;2208
1220;42;2;754.43;48.2522257,16.4546324;2208
1220;42;2;754.4;48.2522257,16.4546324;2208
1210;54;2;754.31;48.253554,16.412293;2123
1220;44;2;754.06;48.2522257,16.4546324;2208
1220;44;2;754.06;48.2522257,16.4546324;2208
1100;40;2;754;48.17087152,16.37219972;1005
1100;40;2;754;48.1746888,16.3569785;1008
1100;40;2;754;48.1728,16.3561;1008
1100;44;2;754;48.1746888,16.3569785;1008
1100;44;2;754;48.17087152,16.37219972;1005
1100;44;2;754;48.17087152,16.37219972;1005
1100;44;2;753.9;48.1728,16.3561;1008
1220;44;2;753.89;48.2522257,16.4546324;2208
1220;44;2;753.89;48.2522257,16.4546324;2208
1210;48;2;753.78;48.254708,16.3971059;2122
1030;49;2;753.75;48.18583984,16.40634886;0307
1030;49;2;753.75;48.1851569,16.4111961;0307
1100;54;2;753.66;48.13995085,16.39679311;1018
1120;70;2;753.5;48.17043794,16.29881793;1211
1220;56;2;753.32;48.2155748,16.5030226;2227
1220;56;2;753.31;48.2154156,16.5019023;2227
1190;40;2;753;48.2499405,16.3261549;1907
1170;62;2;753;48.22137723,16.32950542;1701
1100;74;3;752.95;48.17087152,16.37219972;1005
1140;50;2;752.9;48.2006731,16.3041174;1401
1140;50;2;752.9;48.2006731,16.3041174;1401
1220;49;1;752.75;48.2494502,16.430431;2210
1220;49;1;752.75;48.2152329,16.4840611;2223
1020;45;2;752.42;48.21253431,16.39480785;0206
1210;46;2;752.38;48.26396,16.41983;2107
1210;46;2;752.38;48.26396,16.41983;2107
1170;43;2;752.09;48.2207,16.3293;1701
1230;57;2;752;48.12808309,16.30586068;2306
1030;42;2;751.62;48.2019,16.40079;0310
1210;46;2;751.48;48.30358373,16.42089449;2101
1110;57;2;751.37;48.18455004,16.40782426;1102
1110;69;2;751.16;48.163757,16.445799;1109
1220;50;2;751;48.21928024291992,16.511709213256836;2205
1030;75;2;750.75;48.194376,16.3996051;0306
1100;42;2;750.6;48.17087152,16.37219972;1005
1090;63;1;750.6;48.2162415,16.3478422;0903
1100;57;2;750.44;48.17087152,16.37219972;1005
1210;41;2;750.08;48.25674,16.40134;2123
1100;49;1;750.01;48.16960633,16.34561117;1012
1100;60;2;750.01;48.17087152,16.37219972;1005
1100;33;1;750;48.1743808,16.3826777;1002
1020;35;1;750;48.209104,16.415049;0206
1060;35;2;750;48.19496801,16.35075399;0602
1060;35;2;750;48.19835,16.35408;0601
1100;37;2;750;48.14216,16.38571;1019
1230;38;2;750;48.14408006,16.29151928;2307
1120;38;1;750;48.17198,16.32911;1208
1210;40;1;750;48.26459,16.45405;2106
1100;40;2;750;48.17550836,16.38943669;1002
1210;40;2;750;48.25957805,16.38254553;2117
1230;40;2;750;48.1419998,16.3232203;2304
1230;40;2;750;48.1419998,16.3232203;2304
1160;40;2;750;48.2187538,16.31576456;1605
1030;40;1;750;48.1859,16.4128;0307
1020;40;2;750;48.21925,16.37859;0204
1210;40;0;750;48.28307285,16.41212802;2111
1180;40;2;750;48.23558,16.31529;1805
1230;41;2;750;48.1419998,16.3232203;2304
1230;41;2;750;48.1419998,16.3232203;2304
1210;42;2;750;48.2633116,16.4412349;2106
1220;42;2;750;48.243535,16.482218;2202
1220;42;2;750;48.243535,16.482218;2202
1230;42;2;750;48.1419998,16.3232203;2304
1230;42;2;750;48.1419998,16.3232203;2304
1220;42;2;750;48.22296,16.47318;2221
1220;42;2;750;48.243535,16.482218;2202
1040;43;1;750;48.18961332,16.37675419;0402
1150;43;2;750;48.1879999,16.3335888;1504
1210;44;2;750;48.27971186,16.41074247;2109
1150;45;2;750;48.1983422,16.3240525;1506
1120;45;3;750;48.18285,16.34358;1202
1160;45;2;750;48.22237008,16.31377352;1605
1180;45;2;750;48.23091,16.3477;1802
1200;45;2;750;48.22865,16.38826;0201
1090;45;2;750;48.2233,16.34935;0904
1100;45;2;750;48.17605685,16.35388999;1009
1200;45;2;750;48.2486675,16.3774908;2001
1160;45;2;750;48.2187538,16.31576456;1605
1160;45;2;750;48.2187538,16.31576456;1605
1100;45;2;750;48.17254556,16.3732034;1005
1160;46;2;750;48.20730332,16.3242311;1603
1140;46;2;750;48.19864904,16.30718374;1402
1110;47;2;750;48.16704426,16.42502769;1113
1100;47;2;750;48.14477,16.38839;1019
1220;47;2;750;48.235183,16.481064;2206
1160;47;2;750;48.21038032,16.33461748;1601
1100;47;2;750;48.17087152,16.37219972;1005
1210;47;2;750;48.28307285,16.41212802;2111
1220;47;2;750;48.2490487,16.4475974;2208
1100;47;2;750;48.14148,16.38183;1019
1130;48;2;750;48.18924,16.28738;1303
1210;48;2;750;48.28307285,16.41212802;2111
1160;48;2;750;48.21442434,16.31271776;1604
1120;48;1;750;48.1822,16.32635;1206
1100;49;1;750;48.16960633,16.34561117;1012
1200;49;2;750;48.22962,16.36682;2005
1100;49;2;750;48.17381,16.38151;1002
1220;50;2;750;48.23772071,16.43444849;2212
1120;50;2;750;48.18587574,16.33672286;1201
1060;50;2;750;48.1918652,16.3501779;0602
1040;50;1;750;48.19855,16.36629;0401
1220;50;2;750;48.2308747,16.4508126;2216
1060;50;2;750;48.19562877,16.34421583;0603
1120;50;2;750;48.18587574,16.33672286;1201
1100;50;2;750;48.17328,16.38321;1002
1200;50;2;750;48.23692,16.36757;2006
1100;51;2;750;48.139525,16.3956803;1018
1100;51;2;750;48.17617,16.36534;1006
1150;52;2;750;48.1879999,16.3335888;1504
1150;52;2;750;48.1879999,16.3335888;1504
1100;52;2;750;48.16859,16.34335;1012
1120;52;2;750;48.17198,16.32911;1208
1100;52;2;750;48.16859,16.34335;1012
1120;53;2;750;48.18369,16.33702;1201
1220;53;2;750;48.23902555,16.43195898;2212
1100;53;2;750;48.17235,16.37566;1005
1020;53;2;750;48.22295068,16.38622826;0202
1220;53;2;750;48.2152329,16.4840611;2223
1230;54;2;750;48.14408006,16.29151928;2307
1220;54;2;750;48.2244814,16.5011294;2205
1150;54;2;750;48.1978063,16.3264279;1502
1210;54;2;750;48.28832,16.43133;2103
1130;54;2;750;48.19046176,16.27165196;1303
1230;54;2;750;48.14408006,16.29151928;2307
1160;54;2;750;48.21685463,16.30781135;1606
1210;54;2;750;48.276741,16.427876;2108
1180;55;2;750;48.22344,16.33665;1803
1110;55;2;750;48.163757,16.445799;1109
1130;55;2;750;48.15957,16.27631;1311
1180;55;2;750;48.22488021850586,16.340059280395508;1803
1230;55;2;750;48.1341,16.27584;2311
1160;56;2;750;48.2151781,16.3033805;1606
1140;56;2;750;48.1958577,16.2892018;1406
1100;56;2;750;48.17389,16.35486;1008
1210;56;2;750;48.27595,16.40858;2110
1220;56;2;750;48.2152329,16.4840611;2223
1130;56;2;750;48.15957,16.27631;1311
1140;56;2;750;48.19427,16.29165;1404
1100;57;2;750;48.17439,16.38118;1002
1060;57;2;750;48.19002,16.34851;0602
1100;58;2;750;48.156464,16.391068;1016
1100;58;2;750;48.17364,16.35611;1008
1160;58;3;750;48.21466778,16.31339188;1605
1020;58;1;750;48.21890564,16.38948065;0201
1140;58;2;750;48.19427,16.29165;1404
1230;59;2;750;48.14384897,16.29692121;2307
1050;60;2;750;48.1842055,16.3491734;0503
1020;60;2;750;48.22225,16.38774;0202
1020;60;2;750;48.2196133,16.38947873;0202
1210;60;2;750;48.25632,16.41129;2123
1140;60;2;750;48.1978423,16.2833981;1406
1120;60;2;750;48.17808,16.33436;1204
1180;61;2;750;48.22344,16.33665;1803
1020;61;2;750;48.22471013,16.38556521;0202
1180;62;3;750;48.22344,16.33665;1803
1170;62;2;750;48.215,16.33457;1702
1020;62;2;750;48.21535,16.39218;0205
1230;63;2;750;48.14588673,16.29659384;2307
1070;63;2;750;48.20791,16.33873;0705
1110;63;2;750;48.1637569,16.4457987;1109
1100;63;2;750;48.1753673,16.3778018;1004
1060;64;2;750;48.19242,16.34385;0603
1150;64;2;750;48.1879999,16.3335888;1504
1120;64;2;750;48.17754133,16.33577366;1204
1120;64;2;750;48.17732008,16.33228384;1204
1150;64;2;750;48.18803937,16.32820735;1505
1220;65;2;750;48.216448,16.53018123;2228
1100;66;2;750;48.14413,16.38623;1019
1170;67;3;750;48.21711,16.33694;1702
1100;67;2;750;48.168476,16.3806195;1003
1170;67;3;750;48.21711,16.33694;1702
1100;67;2;750;48.168476,16.3806195;1003
1130;70;2;750;48.1902607,16.2751042;1303
1210;70;3;750;48.27959271,16.39020998;2129
1210;71;3;750;48.25653,16.40233;2123
1130;71;2;750;48.1902607,16.2751042;1303
1210;71;3;750;48.25653,16.40233;2123
1030;75;3;750;48.1958348,16.3984411;0306
1200;76;3;750;48.23567,16.47399;2220
1120;77;3;750;48.18349,16.34151;1202
1210;78;3;750;48.27774,16.40238;2112
1230;78;2;750;48.12603911,16.22637054;2316
1210;80;3;750;48.27625,16.45443;2105
1200;81;2;750;48.23299,16.3733;2003
1210;41;2;749.99;48.2644277,16.4536195;2106
1210;42;2;749.99;48.2632037,16.4374826;2106
